Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
"1955 US Commemorative Year Set (Complete) #1064-1072, MNH FREE SHIPPING",285089703639,"Apr 4, 2026",$1.20,$0.00,,,Fixed price,https://www.ebay.com/itm/285089703639
1955 Proof Set Envelope only with cardboards. Issued by US Mint. Side Loader,356136598682,"Apr 4, 2026",$7.95,$0.00,,,Fixed price,https://www.ebay.com/itm/356136598682
1955 - Commemorative Year Set - US Mint Never Hinged Stamps 7 DAY SALE PRICE,125876987413,"Mar 30, 2026",$1.25,$0.00,,,Fixed price,https://www.ebay.com/itm/125876987413
"US 1954-1955 Complete Commemorative Year Set of 14 - 1029, 1060-1072 - MNH",160577843254,"Mar 30, 2026",$5.11,$0.00,,,Fixed price,https://www.ebay.com/itm/160577843254
1955 - 1964 US PROOF SET TOKEN *IN MINT CELLO* **FREE SHIPPING**,163921835976,"Mar 7, 2026",$1.18,$0.00,,,Fixed price,https://www.ebay.com/itm/163921835976
1955 US Mint Silver Proof Set in All Original Packaging & Envelope,206174753499,"Apr 2, 2026",$140.35,$0.00,,,Fixed price,https://www.ebay.com/itm/206174753499
"1955 US Mint Proof Set Philadelphia 90% Silver Half Dollar, Quarter And Dime",298140478617,"Mar 19, 2026",$55.00,$8.20,,,Fixed price,https://www.ebay.com/itm/298140478617
1955 US Mint Silver Proof Set Oiginal Envelope OGP Flat Pack 90% 5 Coins 030204,117064803848,"Mar 27, 2026",$149.95,$8.10,,,Fixed price,https://www.ebay.com/itm/117064803848
"1955 US Proof Set, Uncirculated, Latex Case. 90% Silver Half, Quarter, Dime, #5",127715035280,"Mar 6, 2026",$139.99,$5.89,,,Fixed price,https://www.ebay.com/itm/127715035280
"1955 US Proof Set, Uncirculated, Latex Case. 90% Silver Half, Quarter, Dime, #6",127715036996,"Mar 8, 2026",$124.99,$5.68,,,Fixed price,https://www.ebay.com/itm/127715036996
1955 Proof Set Silver Coins Uncirculated Coin Lot Original Envelope US Mint,127719111173,"Mar 12, 2026",$149.95,$10.15,,,Fixed price,https://www.ebay.com/itm/127719111173
1955 US Mint Proof Set Envelope - NO Coins Empty,135691569094,"Mar 18, 2026",$7.95,$0.00,,,Fixed price,https://www.ebay.com/itm/135691569094
"1955 US Mint Silver Proof Set, 5 Coins in All Original Packaging w/Free Shipping",137164651935,"Mar 25, 2026",$158.95,$0.00,,,Fixed price,https://www.ebay.com/itm/137164651935
1955 Silver US Mint issued Proof Set w/Envelope !!,137172640516,"Apr 4, 2026",$145.00,$0.00,,,Fixed price,https://www.ebay.com/itm/137172640516
1955 & 1956-P&D US Double Mint 1/2 Sets 18 Beautiful Monster Toning Free Ship,137173674388,"Apr 2, 2026",$228.00,$0.00,,,Fixed price,https://www.ebay.com/itm/137173674388
LOT OF (3) - 1954 1955 1956 UNCIRCULATED US MINT PROOF SETS 90% SILVER COINS OGP,137198172960,"Apr 4, 2026",$259.99,$5.55,,,Fixed price,https://www.ebay.com/itm/137198172960
1955 US Mint Proof Set 5 Coins 90% Silver Capital Plastic,145577366025,"Mar 26, 2026",$136.70,$0.00,,,Fixed price,https://www.ebay.com/itm/145577366025
1955 US Mint Silver Proof Set Oiginal Envelope OGP Flat Pack 90% 5 Coins,147163533330,"Mar 23, 2026",$149.99,$0.00,,,Fixed price,https://www.ebay.com/itm/147163533330
1955 US Mint Proof Set In Cardboard Box,147213048755,"Mar 31, 2026",$133.50,$6.00,,,Auction,https://www.ebay.com/itm/147213048755
1955-1981 US Proof Set Collection 20+ Sets Envelopes & Cases Raw - Lot #28,157733907567,"Mar 10, 2026",$586.86,$7.57,,,Auction,https://www.ebay.com/itm/157733907567
1960-P US Proof Coin Set 90% Silver - Small Date- Original Government Envelope,168171524169,"Mar 13, 2026",$65.99,$7.95,,,Fixed price,https://www.ebay.com/itm/168171524169
Proof Sets 1955/1957/1961 Proof Sets Original US MINT 5 Coins each. Free Ship.,168208806703,"Mar 15, 2026",$214.00,$0.00,,,Auction,https://www.ebay.com/itm/168208806703
1955 US Proof Set In Plastic Holder,177925793679,"Mar 15, 2026",$97.20,$0.00,,,Auction,https://www.ebay.com/itm/177925793679
1955 US Roosevelt Silver Dime 10c Mint Set Toning PCGS MS64,188201264790,"Mar 30, 2026",$16.70,$0.58,,,Auction,https://www.ebay.com/itm/188201264790
1955 US Mint Silver Flat Pack 5 Coin Proof Set with Original Envelope,188223578463,"Mar 31, 2026",$120.00,$6.50,,,Fixed price,https://www.ebay.com/itm/188223578463
ARCHIE 1955 1-5 A COMIC SET COMPLETE WAID AUGUSTYN MOK CHARM KRAUSE 2019 VF/NM,197589203567,"Apr 3, 2026",$5.00,$1.17,,,Fixed price,https://www.ebay.com/itm/197589203567
colossal 1955 PQ pristine Proof mint Set Whitman Holder. magnificent cent toning,198207484242,"Mar 29, 2026",$88.88,$8.10,,,Auction,https://www.ebay.com/itm/198207484242
TRW Power Forged L2252 STD .220 Domed MINT USED pistons Set RARE TO FINE STD.,226953072739,"Mar 17, 2026",$395.00,$61.18,,,Fixed price,https://www.ebay.com/itm/226953072739
1955 Proof Set Silver Coins Uncirculated Coin Lot Original Envelope US Mint,227232293578,"Mar 6, 2026",$149.99,$5.00,,,Fixed price,https://www.ebay.com/itm/227232293578
1955 Us Mint Silver Proof Set 90% No Envelope,227275967746,"Mar 28, 2026",$95.00,$0.00,,,Fixed price,https://www.ebay.com/itm/227275967746
A5912- 2005 Panini Champions of Europe Stickers G1 -You Pick- 15+ FREE US SHIP,234965619011,"Mar 27, 2026",$1.75,$0.99,,,Fixed price,https://www.ebay.com/itm/234965619011
"= 1955 US Proof Set with Original OGP Box & Mailing Label, FREE Shipping",236575461492,"Mar 28, 2026",$209.00,$0.00,,,Fixed price,https://www.ebay.com/itm/236575461492
1955 US Mint Silver Flat Pack 5 Coin Proof Set with Original Envelope,236706219794,"Mar 25, 2026",$145.99,$5.89,,,Fixed price,https://www.ebay.com/itm/236706219794
1955 US ORIGINAL MINT SET & MINT ENVELOPES 22 COIN SET--ORIGINAL MINT SETS! #55,257362594446,"Mar 11, 2026",$355.11,$16.95,,,Fixed price,https://www.ebay.com/itm/257362594446
US LIBERTY ISSUE 1955- 65 MNH PARTIAL SET WITH COIL STAMPS,257386525958,"Mar 8, 2026",$1.99,$0.99,,,Auction,https://www.ebay.com/itm/257386525958
The Complete Peanuts Charles M. Schultz 1955-1956 & 1957-1958 Set MINT COND.,267621293437,"Mar 31, 2026",$25.00,$0.00,,,Auction,https://www.ebay.com/itm/267621293437
US Mint Proof Sets covering all years from 1955 through 1998 53 Sets in total,267629179507,"Apr 3, 2026",$650.00,$7.87,,,Fixed price,https://www.ebay.com/itm/267629179507
TWO 1955 US Mint Silver Proof Sets Flat Pack 90% 5 Coins,277793691289,"Mar 18, 2026",$215.83,$4.95,,,Auction,https://www.ebay.com/itm/277793691289
#227 1955 US Mint Silver Flat Pack 5 Coin Proof Set with Original Envelope,277834654461,"Apr 1, 2026",$132.50,$5.00,,,Auction,https://www.ebay.com/itm/277834654461
1955 US Mint Silver Flat Pack 5 Coin Proof Set with Original Envelope 55FP,277852101766,"Mar 31, 2026",$119.99,$4.88,,,Fixed price,https://www.ebay.com/itm/277852101766
1955 US Proof Set in holder,285831865576,"Mar 12, 2026",$110.00,$3.56,,,Fixed price,https://www.ebay.com/itm/285831865576
1955 PROOF SET Envelope Still Sealed. Original as issued by US Mint 90% Silver,287247395446,"Apr 4, 2026",$159.50,$5.00,,,Auction,https://www.ebay.com/itm/287247395446
1955 PROOF SET envelope still sealed. Original as issued by US Mint,298095366833,"Mar 7, 2026",$149.00,$5.40,,,Fixed price,https://www.ebay.com/itm/298095366833
1955 PROOF SET envelope still sealed. Original as issued by US Mint,298111202124,"Mar 12, 2026",$149.00,$5.00,,,Fixed price,https://www.ebay.com/itm/298111202124
1955 PROOF SET envelope still sealed. Original as issued by US Mint,306795627412,"Mar 7, 2026",$151.00,$5.20,,,Auction,https://www.ebay.com/itm/306795627412
1955 PROOF SET envelope still sealed. Original as issued by US Mint,306813776842,"Mar 10, 2026",$149.00,$5.29,,,Fixed price,https://www.ebay.com/itm/306813776842
1955-P United States US Proof Set 90% Silver Coin in Green Capital Holder,306822692311,"Mar 19, 2026",$122.50,$7.03,,,Auction,https://www.ebay.com/itm/306822692311
1955 US Mint Silver Proof Set Flat Pack Sealed,306832137948,"Mar 21, 2026",$145.00,$5.50,,,Fixed price,https://www.ebay.com/itm/306832137948
Lot of 2 1955 SILVER Proof Sets in Envelope Flat Pack US Mint 1955-P Set,326960718522,"Mar 25, 2026",$280.00,$0.00,,,Fixed price,https://www.ebay.com/itm/326960718522
Philadelphia Mint token used in Proof Sets from 1955-1964 Stock Photo,357896867949,"Mar 13, 2026",$1.95,$0.00,,,Fixed price,https://www.ebay.com/itm/357896867949
