Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1949-1950 US Commemorative Year Sets (Complete) #981-997 MNH FREE SHIPPING,325635398397,"Apr 2, 2026",$3.19,$0.00,,,Fixed price,https://www.ebay.com/itm/325635398397
1949 - Commemorative Year Set - US Mint Never Hinged Stamps 7 DAY SALE PRICE,315217362043,"Apr 3, 2026",$1.15,$0.00,,,Fixed price,https://www.ebay.com/itm/315217362043
1949 US Commemorative Year Set (Complete) #981-986 MNH FREE SHIPPING,285622626513,"Mar 27, 2026",$1.10,$0.00,,,Fixed price,https://www.ebay.com/itm/285622626513
1948 to 1949 US Air Mail 7 Stamp Set #C38 -C40 & C42 - C45 OG MNH,326680696590,"Apr 4, 2026",$6.95,$0.00,,,Fixed price,https://www.ebay.com/itm/326680696590
US 1949-51 SC#980-1003 COMMEMORATIVE STAMP SET OF 23 SINGLE MNH,205798933020,"Mar 28, 2026",$2.30,$0.00,,,Fixed price,https://www.ebay.com/itm/205798933020
"US #1946-1949 C Rate set and Sheep 1981-82 definitives, mnh, free shipping",286225014284,"Mar 23, 2026",$1.80,$0.00,,,Fixed price,https://www.ebay.com/itm/286225014284
Germany 1949 Allied occupation complete set Export Fair Hannover mint/used,157784960427,"Apr 4, 2026",$1.50,$0.34,,,Auction,https://www.ebay.com/itm/157784960427
TRW Power Forged L2252 STD .220 Domed MINT USED pistons Set RARE TO FINE STD.,226953072739,"Mar 17, 2026",$395.00,$61.18,,,Fixed price,https://www.ebay.com/itm/226953072739
1949 US Mint Coin Set,257359501515,"Mar 7, 2026",$81.88,$5.50,,,Fixed price,https://www.ebay.com/itm/257359501515
1949-P AU-BU Unc. US Coin Set 90% Silver In A Genuine Mint Set Holder,257384597158,"Mar 8, 2026",$135.00,$6.25,,,Fixed price,https://www.ebay.com/itm/257384597158
1949 US Mint Coin Set,257396824959,"Mar 23, 2026",$89.00,$5.50,,,Fixed price,https://www.ebay.com/itm/257396824959
1949 PDS Philadelphia Denver San Francisco US Mint Silver 28 Coin Set #58475P,326955722546,"Mar 6, 2026","$1,394.95",$0.00,,,Fixed price,https://www.ebay.com/itm/326955722546
1949 D BU Silver 5 US Coin Mint Penny Nickel Dime Quarter Half Dollar Set 59042C,327016808299,"Mar 21, 2026",$169.95,$0.00,,,Fixed price,https://www.ebay.com/itm/327016808299
1949-D & 1951-D SET GEM BU BLAZER FRANKLIN KEY DATES USA 90% SILVER HALF DOLLARS,366199900544,"Mar 19, 2026",$84.99,$0.00,,,Fixed price,https://www.ebay.com/itm/366199900544
1949 P US Silver Mint Set Brilliant Uncirculated!,384450089946,"Mar 19, 2026",$180.49,$4.75,,,Fixed price,https://www.ebay.com/itm/384450089946
CANADA 1949-50 OHMS Overprint Set. Officials. Mint MH,389504415952,"Mar 25, 2026",$4.24,$4.99,,,Fixed price,https://www.ebay.com/itm/389504415952
"GERMANY COLLECTION IN LINDNER HINGELESS ALBUM 6 VOL SET, MINT/USED 1949-2005",397654236429,"Mar 8, 2026",$203.50,$41.95,,,Auction,https://www.ebay.com/itm/397654236429
"BERLIN COLLECTION IN LINDNER HINGELESS ALBUM 2 VOL SET 1949-1990, MINT/USED",406728284137,"Mar 8, 2026",$76.51,$0.00,,,Auction,https://www.ebay.com/itm/406728284137
