Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2012 1/2 oz Silver Australia Lunar Year of the Dragon~ w/ Perth Mint Capsule,235943586287,"Apr 2, 2026",$48.95,$0.00,,,Fixed price,https://www.ebay.com/itm/235943586287
2015 Australia 1 oz Silver Funnel-Web Spider BU,141868885754,"Apr 6, 2026",$84.22,$0.00,,,Fixed price,https://www.ebay.com/itm/141868885754
2026 1 oz Colorized Australian Silver Lunar Horse Coin (BU),177887319188,"Mar 21, 2026",$114.46,$0.00,,,Fixed price,https://www.ebay.com/itm/177887319188
2016 Australia Year of The Monkey Perth 1/2 Oz 999 Fine Silver Coin - In Capsule,364293881604,"Apr 5, 2026",$47.91,$0.00,,,Fixed price,https://www.ebay.com/itm/364293881604
2023 1/2oz 50c Colored Silver Lunar Year of The Rabbit Coin Australia In Cps.,325779529733,"Apr 3, 2026",$68.53,$0.00,,,Fixed price,https://www.ebay.com/itm/325779529733
2025-1/4oz Color Lunar Year Of The Snake-BU Silver Coin 9999 Perth Australia🔥,116952689703,"Mar 26, 2026",$39.58,$0.00,,,Fixed price,https://www.ebay.com/itm/116952689703
"**ONLY 25,000 MINTED** 2022 COLORIZED Lunar Tiger 1/2 oz Silver Coin ~ Perth",277768978088,"Mar 24, 2026",$68.68,$5.99,,,Fixed price,https://www.ebay.com/itm/277768978088
2016 Australia Year of The Monkey Perth 1 Oz 999 Fine Silver Coin - In Capsule,334927975610,"Apr 2, 2026",$93.89,$0.00,,,Fixed price,https://www.ebay.com/itm/334927975610
2024 Year of the Dragon 🐉 Royal Australian Mint 1oz .999 Silver BU in Capsule,365198347442,"Mar 31, 2026",$124.95,$0.00,,,Fixed price,https://www.ebay.com/itm/365198347442
2025 Australia Opal Series Lunar Year of the SNAKE 1oz Silver Proof $1 Coin,226592218775,"Mar 23, 2026",$267.39,$41.03,,,Fixed price,https://www.ebay.com/itm/226592218775
2026 Australia Opal Series Lunar Year of the HORSE 1oz Silver Proof $1 Coin,227171981809,"Mar 28, 2026",$386.23,$68.50,,,Fixed price,https://www.ebay.com/itm/227171981809
"Custom Lunar ""Series II"" Silver 1 oz Coin Box🌙",267575846463,"Mar 21, 2026",$39.95,$3.03,,,Fixed price,https://www.ebay.com/itm/267575846463
2024 Australia 1 oz Silver Lunar Dragon BU Perth Mint Coin Blue Colorized,356594156718,"Mar 20, 2026",$153.93,$16.00,,,Fixed price,https://www.ebay.com/itm/356594156718
2024-1/4oz Color Lunar Year Of The Dragon-BU Silver Coin 9999 Perth Australia🔥,116952671218,"Mar 23, 2026",$39.68,$0.00,,,Fixed price,https://www.ebay.com/itm/116952671218
2005 1/2 oz Australia Lunar Silver Rooster Series I BU - In Mint Capsule,147098933450,"Mar 12, 2026",$69.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147098933450
2017 Australia Lunar Year of the Rooster 1oz .9999 Silver - in Capsule,177940723139,"Apr 5, 2026",$94.48,$5.00,,,Fixed price,https://www.ebay.com/itm/177940723139
2023 Australia Colored Silver Lunar Year of Rabbit NGC MS 70 1/2 oz Bullion Coin,266440956490,"Apr 1, 2026",$112.22,$22.05,,,Fixed price,https://www.ebay.com/itm/266440956490
